SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
O=C1CSC(=S)N1c1cccc(O)c1,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,
O=C1CSC(=S)N1c1cccc2ccccc12,,,,,,,,,,,,,,2.94,,,,,,,,,,,,,,,
O=C1CSC(=S)N1c1ccccc1,3.24,,,,,,,2.23,,,,,,2.84,,,,,,,,,,,,,,,
O=C1CSC(=S)N1c1ccccc1Cl,,,,,,3.13,,,,,,,,3.09,,,,,,,,,,,,,,,
O=C1CSC(C2=CCN(CC(O)c3ccc(Cl)cc3)CC2)=NN1,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(C2=CCN(CC(O)c3ccc(F)cc3)CC2)=NN1,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(C2=CCN(CC(O)c3cccc([N+](=O)[O-])c3)CC2)=NN1,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(Nc2cc(Cl)cc(Cl)c2)=N1,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(Nc2cccc(Cl)c2)=N1,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2c(Cl)cccc2Cl)N1c1cnccn1,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2c(Cl)cccc2Cl)N1c1nc2ccccc2s1,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2c(Cl)cccc2Cl)N1c1ncccn1,,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2c(Cl)cccc2Cl)N1c1nccs1,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2c[nH]c3ccccc23)N1CCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,2.51,,,,
O=C1CSC(c2ccc(Cl)cc2)N1CCCN1CCC(O)(c2ccc(Cl)cc2)CC1,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccc(Cl)cc2)N1CCCN1CCC(O)(c2ccccc2)CC1,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccc(Cl)cc2)N1N1C(=O)CSC1c1ccc(Cl)cc1,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccc(Cl)cc2)N1n1c(-c2ccccc2)nc2ccccc2c1=O,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccc(F)cc2)N1N1C(=O)CSC1c1ccc(F)cc1,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccc(O)cc2)N1n1c(-c2ccccc2)nc2ccccc2c1=O,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccc([N+](=O)[O-])cc2)N1CCN1CCC(O)(c2ccc(Cl)cc2)CC1,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccc([N+](=O)[O-])cc2)N1CCN1CCC(O)(c2ccccc2)CC1,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccc3c(c2)OCO3)N1CCNC1CCCCC1,,,,,,4.11,,,,,,,3.31,,,,,,,,,,,,,,,,
O=C1CSC(c2cccc(Cl)c2)N1N1C(=O)CSC1c1cccc(Cl)c1,,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2cccc(F)c2)N1N1C(=O)CSC1c1cccc(F)c1,,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2cccc(O)c2)N1n1c(-c2ccccc2)nc2ccccc2c1=O,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2cccc([N+](=O)[O-])c2)N1Nc1ccccc1,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2cccc([N+](=O)[O-])c2)N1n1c(-c2ccccc2)nc2ccccc2c1=O,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2)N1N1C(=O)CSC1c1ccccc1,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2)N1Nc1ccc(Br)cc1,,,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2)N1Nc1ccccc1,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2)N1c1ccccc1,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2Cl)N1N1C(=O)CSC1c1ccccc1Cl,,,,,,,,2.755,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2Cl)N1c1cnccn1,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2Cl)N1c1nc2ccccc2s1,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2Cl)N1c1ncccn1,,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2Cl)N1c1nccs1,,,,,,,2.38,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2ccccc2F)N1N1C(=O)CSC1c1ccccc1F,,,,,,,,2.585,,,,,,,,,,,,,,,,,,,,,
O=C1CSC(c2cccs2)N1CCN=Cc1cccs1,,,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,
O=C1CSC2(CCN(CC3COc4ccccc4O3)CC2)N1c1ccc(Cl)cc1,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,2.18,,,,,,2.21,2.1,,,,1.94,1.94,,,,2.1,,,,,,,,,,,,
O=C1CSC2(N1)C1CC3CC(C1)CC2C3,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC2(N1)C1CC3CC2CC(O)(C3)C1,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSC2=NN=C(c3ccccc3)C(c3ccccc3)N12,2.4250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSCCN1,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@@H](c2ccc(Cl)cc2)N1N1C(=O)CS[C@@H]1c1ccc(Cl)cc1,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@@H](c2ccc(F)cc2)N1N1C(=O)CS[C@@H]1c1ccc(F)cc1,,,,,,,,2.83,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@@H](c2cccc(Cl)c2)N1N1C(=O)CS[C@@H]1c1cccc(Cl)c1,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@@H](c2cccc(F)c2)N1N1C(=O)CS[C@@H]1c1cccc(F)c1,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@H](c2cccc(Cl)c2)N1CCN1C(=O)CS[C@@H]1c1cccc(Cl)c1,,,,,,,,2.7199998,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@H](c2cccc(F)c2)N1CCN1C(=O)CS[C@@H]1c1cccc(F)c1,,,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@H](c2ccccc2Cl)N1CCN1C(=O)CS[C@@H]1c1ccccc1Cl,,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@H](c2ccccn2)N1CCCN1C(=O)CS[C@@H]1c1ccccn1,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@H](c2cccnc2)N1CCCN1C(=O)CS[C@@H]1c1cccnc1,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
O=C1CS[C@H](c2cccs2)N1CCCN1C(=O)CS[C@@H]1c1cccs1,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,
O=C1CSc2nc(-c3ccc4c(c3)OCO4)nn21,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CSc2ncccc2N1,2.25,,,,,,,2.03,,,,,2.05,,,,2.2,,,,,,,,,2.2,,,
O=C1CSc2nccnc2N1Cc1ccccc1,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C[C@@H](O)[C@@H](C2=CC(=O)c3c(O)cccc3C2=O)O1,,,,,,,,,3.99,,,,,,,,,,,,,,,,,,,,
O=C1C[C@@H](O)[C@H](C2=CC(=O)c3c(O)cccc3C2=O)O1,,,,,,,,,4.04,,,,,,,,,,,,,,,,,,,,
O=C1C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CO1,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2c1c(O)cc(O)c2[C@H]1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1ccc(O)cc1,,,,,,,,,,,,,,,4.27,,,,,,,,,,,,,,
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,
O=C1C[C@@H](c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,
O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,,,,,,,,,,,,,,,3.64,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC(=O)C3(O)CN4CCC56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC(O)C3(O)CN4CCC56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC=C3CN4CCC56c7cc(Br)ccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,5.17,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC=C3CN4CCC56c7cc(O)ccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC=C3CN4CCC56c7cc([N+](=O)[O-])ccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,4.77,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC=C3CN4CCC56c7ccc(Br)cc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,5.03,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC=C3CN4CCC56c7ccc(O)cc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,4.35,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC=C3CN4CCC56c7ccc([N+](=O)[O-])cc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,5.32,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC=C3CN4CCC56c7cccc(O)c7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,5.73,,5.305,,6.22,5.96,5.785,5.575,5.83,,,5.41,5.8199997,5.05,5.13,2.22,5.31,5.9,,,5.92,5.945,5.1,,,,5.05,,5.22
O=C1C[C@@H]2OCC=C3CN4C[C@@H](O)C56c7ccccc7N1[C@H]5[C@H]2[C@H]3CC46,,,,,,,,,,,,,5.46,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC=C3C[N+]4([O-])CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@@H]64,,,,,,,,,,,,,4.16,,,,,,,,,,,,,,,,
O=C1C[C@@H]2OCC[C@@H]3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,4.66,,,,,,,,,,,,,,,,
O=C1C[C@@H]2O[C@@H](CO)CN12,2.85,,,,,,,,,,,,2.98,,,,,,,,,,,,,,,,
O=C1C[C@@](O)(c2ccccc2)[C@@H]2CCCN12,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,
O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1cccn12,,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C[C@](O)(c2ccccc2)[C@@H]2CCCN12,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2c([nH]c3ccccc23)C(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2c([nH]c3ccccc23)C(=O)N1CCCN1CCN(c2ncccn2)CC1,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2c([nH]c3ccccc23)C(=O)N1CCN1CCN(c2cccc(Cl)c2)CC1,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2c([nH]c3ccccc23)C(=O)N1CCN1CCN(c2ccccc2)CC1,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2c([nH]c3ccccc23)C(=O)N1CCN1CCN(c2ncccn2)CC1,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2cc(C3=NNC(=O)C4CC34)ccc2N1,,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,,,,,5.6099997,,,,,,,,,,5.95,,,6.14,,,,,,,,,4.02,4.605,5.76
O=C1Cc2cc(Cl)cc3c2N1CCCN3,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2cc3c(cc2=N1)ONC=3CCC1CCN(Cc2ccccc2)CC1,,,,4.83,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2cccc3cccc1c23,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2C(c2ccc(NC(=O)NCc3ccccc3)cc2)N1,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2C(c2ccccc2)N1,,,,,,,,2.32,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2C(c2ccccc2)O1,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2C1,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2CCN1,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2CN1/N=C/c1ccc(Cl)c(Cl)c1,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2CN1/N=C/c1ccccc1,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2CN1NS(=O)(=O)c1ccccc1,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2N1,2.52,,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2N1c1c(Cl)cccc1Cl,,,,,,,,,2.37,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2S(=O)(=O)N1,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2S(=O)(=O)N1Cc1ccccc1,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2Sc2c(OCCCN3CCCCC3)cccc21,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2Sc2c(OCCN3CCCCC3)cccc21,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,
O=C1N(C/C=C/c2ccccc2)CCN1c1cccnc1,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,
O=C1N(CC2CO2)C(c2ccccc2)N2C(=O)N(CC3CO3)C(c3ccccc3)N12,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N(CCCN2CCCCC2)C(=S)NC1(c1ccccc1)c1ccccc1,4.09,,,,,,,,,,,,4.16,,,,,,,,,,,,,,,,
O=C1N(CCCl)CCN1c1ccccc1,,,,,,3.48,,,,,,,,,,,,,,,,,,,,,,,
O=C1N(CCN2CCCCC2)C(=O)C(c2ccccc2)(N2CCCCC2)C(=O)N1CCN1CCCCC1,,,,,,4.01,,,,,,,2.71,,,,,,,,,,,,,,,,
O=C1N(CCO)C(=O)C2(CCCCC2)N1c1ccccc1,,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,
O=C1N(CN2CCCCC2)c2ccccc2C1(CN1CCCCC1)c1ccc(Br)cc1,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,
O=C1N(CN2CCN(CN3C(=O)C(c4ccccc4)(c4ccccc4)NC3=S)CC2)C(=S)NC1(c1ccccc1)c1ccccc1,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N(CN2CCOCC2)C(=S)NC1(c1ccccc1)c1ccccc1,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N(CO)C(=O)C2(CCCCCC2)N1CO,,,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,
O=C1N(CO)C(O)C(O)N1CO,1.79,,,,,,,,1.25,1.25,,,,,,,,,,,,,,,,,,,
O=C1N([N+](=O)[O-])CCN1[N+](=O)[O-],,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,
O=C1N(c2ccc(Br)cc2)C(=O)N1c1ccc([N+](=O)[O-])cc1,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,
O=C1N(c2ccc([N+](=O)[O-])cc2)C(=O)N1c1ccc([N+](=O)[O-])cc1,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C/c2ccc(Cl)cc2)C(=O)N1c1ccccc1Cl,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C/c2ccc([N+](=O)[O-])cc2)C(=O)N1c1ccccc1Cl,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C/c2cccc(Cl)c2)C(=O)N1c1ccccc1Cl,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C/c2cccc([N+](=O)[O-])c2)C(=O)N1c1ccccc1Cl,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C/c2ccccc2Cl)C(=O)N1c1ccccc1Cl,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccc(Cl)cc2)C(=O)N1c1ccc(Cl)cc1,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccc(Cl)cc2)C(=O)N1c1cccc(Cl)c1,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccc(Cl)cc2)C(=O)N1c1ccccc1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccc([N+](=O)[O-])cc2)C(=O)N1c1ccc(Cl)cc1,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccc([N+](=O)[O-])cc2)C(=O)N1c1cccc(Cl)c1,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2cccc(Cl)c2)C(=O)N1c1ccc(Cl)cc1,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2cccc(Cl)c2)C(=O)N1c1cccc(Cl)c1,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2cccc(Cl)c2)C(=O)N1c1ccccc1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)N1c1ccc(Cl)cc1,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)N1c1cccc(Cl)c1,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccccc2Cl)C(=O)N1c1ccc(Cl)cc1,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccccc2Cl)C(=O)N1c1cccc(Cl)c1,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccccc2Cl)C(=O)N1c1ccccc1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccccc2[N+](=O)[O-])C(=O)N1c1ccc(Cl)cc1,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N/C(=C\c2ccccc2[N+](=O)[O-])C(=O)N1c1cccc(Cl)c1,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N2CCCN=C2NN1c1ccccc1,2.76,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,
O=C1N2CN3CC(c4ccccc4)(C2)CC1(c1ccccc1)C3,3.66,,,,,,,,,,,,,,,,,,,,2.84,,,,,,,,
O=C1N=C(N2CCCCC2)NC(=O)C1c1ccccc1,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(N2CCCCC2)SC1c1ccccc1,,,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(N2CCCCCC2)NC(=O)C1c1ccccc1,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(N2CCOCC2)NC(=O)C1c1ccccc1,2.89,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(NC2CC2)OC1c1ccccc1,3.43,,,,,,,3.43,,,,,3.18,,,,,,,,,,,,,,,,
O=C1N=C(NCc2ccccc2)NC(=O)C1c1ccccc1,2.43,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(NCc2ccco2)NC(=O)C1Cc1ccccc1,2.88,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(NCc2ccco2)NC(=O)C1c1ccccc1,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(NO)CS1,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(NO)S/C1=C/c1ccccc1,,,,,,3.84,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(NO)S/C1=C/c1ccco1,,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(NO)SC1=Cc1ccc2c(c1)OCO2,,,,,,3.92,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(Nc2ccccc2)S/C1=C\c1ccccc1,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(Nc2nnc(-c3ccc(F)cc3)o2)SC1c1ccccc1,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(SCC(=O)N2c3ccccc3Sc3ccccc32)S/C1=C/c1ccc(Cl)cc1,,,,,,4.19,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C(SCC(=O)N2c3ccccc3Sc3ccccc32)S/C1=C/c1ccccc1,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=C2SCCN2C(=O)C1Cc1ccc(Cl)cc1,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,
O=C1N=C2c3ccccc3N=CN2/C1=C/c1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,2.39,,,,,,,,,,,,
O=C1N=C2c3ccccc3N=CN2/C1=C/c1ccccc1,,,,,,,,,,,,,,,,,2.92,,,,,,,,,,,,
O=C1N=NC(=O)C2C1NC(=S)N2c1ccccc1,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=NC(=O)C2C=CC=CC12,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=NC(Sc2ccccc2)C(=O)N1,2.5,,,,,,,,,,,,2.42,,,,,,,,,,,,,,,,
O=C1N=NC(c2ccccc2)O1,,,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccc(Br)cc2=C1NNC(=O)C(=O)Nc1ccccc1C(=O)O,,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccc(Cl)cc2=C(c2ccccc2)NN1,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccc(Cl)cc2=C(c2ccccc2)NN1c1ccccc1,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccc(Cl)cc2=C1NO,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccc(Cl)cc2=C1Nc1nnc(-c2ccc(Cl)cc2)o1,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccc(Cl)cc2=C1Nc1nnc(-c2ccccc2)o1,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccc([N+](=O)[O-])cc2=C1NNC(=O)C(=O)Nc1ccccc1C(=O)O,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccccc2=C1NNC(=O)C(=O)Nc1ccccc1C(=O)O,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccccc2=C1NNC(=S)Nc1ccc(/C=C/c2ccccc2)cc1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccccc2=C1NO,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccccc2=C1Nc1ccccc1,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccccc2=C1Nc1nnc(-c2ccccc2)o1,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ccccc2=C1Nc1nnc(-c2ccccc2Cl)o1,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1N=c2ncnc(NNc3ncnc4[nH]c(=O)[nH]c34)c2=N1,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,
O=C1NC(=O)/C(=C/C(=O)c2ccc(Br)cc2)N1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
