SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)nc1,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(N=[N+]=[N-])cc1,,,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc2c(c1)OCO2,3.05,,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccccc1O,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1cccnc1Cl,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2CC(=O)C1CCCCC1,,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2CC(=O)c1ccc(C)cc1,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2CC(=O)c1ccc(Cl)cc1,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)O)c(C)n2CC(=O)c1ccccc1,,,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OC(C)(C)C)c(C)n2CC(=O)NO,,,,,,,,,,,,,,,,,,,3.94,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OC(C)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,3.04,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,2.63,,,,,,2.17,1.92,,,,2.37,1.85,,,,2.52,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OC1N=C(c3ccccc3)c3cc(Cl)ccc3NC1=O)c(C)n2C(=O)c1ccc(Cl)cc1,2.9,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OC1OC(=O)c3ccccc31)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.25,4.82,,,,4.09,4.26,4.35,,,,4.17,4.26,,,,4.24,,,3.14,,4.17,,,,3.33,,,5.57
COc1ccc2c(c1)c(CC(=O)OCC(C(=O)O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,3.52,,,,,,,,,3.5149998999999994,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OCC(Cl)(Cl)Cl)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OCOC(=O)c1cccc(C)c1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,3.68,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OCOC(=O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,3.83,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)OCc1ccc(C)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,,
COc1ccc2c(c1)c(CC(=O)OCc1cccc(C)c1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,3.36,,,,,,
COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,3.78,,,,,,3.39,3.11,2.09,,,,,,,,2.74,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)Oc1cccc(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,3.21,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)Oc1cccc(C)c1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,3.66,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)Oc1cccc(Cl)c1)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,3.14,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,4.24,,,,,,,,,3.9,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,4.2,,,,,,,,,3.98,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)Oc1ccccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,3.49,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(N)=O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,3.95,,,,,,,,,,
COc1ccc2c(c1)c(CC(N)C(=O)O)cn2Cc1ccccc1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CCN)c(C)n2Cc1ccccc1,3.12,,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CCN1CCN(c3ccc(Cl)cc3)CC1)cn2Cc1ccccc1,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CCN1CCN(c3ccccc3)CC1)cn2Cc1ccccc1,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC[NH3+])cn2Cc1ccccc1,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(C[NH+](C)C)c(C)n2-c1ccccc1,,,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(C[NH+](C)C)c(C)n2-c1ccccc1C,,,,,,3.87,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2C)C(=O)N(CCCN2CCN(c3ccccc3)CC2)CC1,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2C)C(c2ccccn2)NC(C)C1,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2C)C(c2ccccn2)NCC1,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2C)C(c2cccnc2)NC(C)C1,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2C)C(c2cccnc2)NCC1,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2C)C(c2ccncc2)NC(C)C1,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2C)C(c2ccncc2)NCC1,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2CCN(C)C)C(=O)N(CCN(C)C)CC1,,,,,,,,,,,,,2.86,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2CCN(C)C)C(=O)NCC1,,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c(n2CC[NH+](C)C)C(=O)CCC1,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c3n2C(=O)CCCC3N(Cc2ccccc2)CC1,4.12,,,,,,,3.12,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1,3.16,4.47,,4.47,4.77,3.54,,2.82,,,,,3.04,,3.77,,2.32,,,,,,,,,,,,
COc1ccc2c(c1)c1c3n2CCN=C3CCC1,,,,,,,,,,,,,,,,,,,,,,,,,3.87,,,,
COc1ccc2c(c1)c1c3n2CCNC3CCC1,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1ccccc1n2CC1CCCCN1C,,,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1ccccc1n2CC[NH+](C)C,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c1ccnc(C)c1n2C,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)cc1n2CCN2CCN=C12,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)cc1n2CCN=C1N,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)cc1n2CCN=C1NCCO,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)cc1n2CCN=C1NN,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)n(-c1ccccc1)c(=O)n2C,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)n(O)c(=N)n[n+]2[O-],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)nc(C)c(=O)n2CCCN(C)C,,,,,,,,,,,,2.65,3.48,,,,,,,,,,,,,,,,
COc1ccc2c(c1)nc(C)c(=O)n2C[C@H]1CCCN2CCCC[C@H]12,,,,,,,,,,,,,3.21,,,,,,,,,,,,,,,,
COc1ccc2c(c1)nc(Cc1ccccc1)c(=O)n2CCCN(C)C,,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,,
COc1ccc2c(c1)nc1n2CC2COC1(c1ccccc1)O2,,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)nc1n2CCCN1CCN1CCCC1,,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)ncc1nccn12,,,,,,,,,,,,,2.94,,,,,,,,,,,,,,,,
COc1ccc2c(c1Br)C=C(n1ccnc1)CC2,,,,,,,,3.18,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1CN(C)C)C(=O)c1ccccc1C2=O,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1CN(C)C)C=Cc1ccccc1C2O,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1CN1CCCC1)C(=O)c1ccccc1C2=O,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1CN1CCCC1)C=Cc1ccccc1C2O,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1CN1CCCCC1)C=Cc1ccccc1C2O,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1CN1CCOCC1)C(=O)c1ccccc1C2=O,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1CN1CCOCC1)C=Cc1ccccc1C2O,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1N)C(=O)c1ccccc1C2=O,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1[C@H](C2)[N+](C)(C)CC3,4.265,4.53,,3.53,,4.23,,,,,,,3.39,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,3.52,,,,,3.79,4.5,,,,,,3.82,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)[NH+](C)CC3,3.86,,,,,3.88,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)-c1c3c(cc4c1[C@H](C2)N(C)CC4)OCO3,3.35,,,,,3.61,,,,,,,3.22,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)-c1c3c(cc4c1[C@H](C2)[NH+](C)CC4)OCO3,3.22,,,,,,,,,,,,,,,,,,,,,3.82,,,,,,,
COc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,3.39,,,,,,,,,,3.27,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)-c1ccccc1CC[NH+](C)C2,,,,,,3.72,,2.97,,,,,3.18,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)N(CCCN(C)C)c1cc(Cl)ccc1S2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)[C@@]13C=CCC[C@@]1(O)[C@@H](C2)N(C)CC3,,,,,,3.53,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(C)CC3,,,,,,3.87,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,,,,,,4.03,,,,,3.33,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)[C@@]13CCC[C@@H](O)[C@H]1[C@@H](C2)N(C)CC3,,,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)[C@@]13CCC[C@H](O)[C@H]1[C@@H](C2)N(C)CC3,,,,,,,,,,,2.86,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)[C@]13CCN(C)[C@H](C2)[C@@H]1CCC(=O)C3,,,,,,3.62,,,,,,,3.27,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)[C@]13CCN(C)[C@H](C2)[C@]1(O)CCC(=O)C3,,,,,,3.65,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1O)[C@]13CCN[C@H](C2)[C@]1(O)CC[C@@H](O)C3,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(=O)OC2Nc1ccc2c(c1)OCO2,,,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(=O)OC2[C@@H]1c2c(cc3c(c2OC)OCO3)CC[N+]1(C)[O-],2.56,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(=O)OC2[C@H]1c2c(cc3c(c2OC)OCO3)CC[N+]1(C)[O-],2.54,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,2.63,,,,,3.7,2.74,2.43,,,,,2.845,,5.71,,2.43,,,,,,,,,,,,
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CC[NH+]1C,2.89,,,,,,,2.72,,,,,2.81,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,,,,,,,3.57,,,,,2.52,,,,,2.62,,,,,,,,,,,,
COc1ccc2c(c1OC)C(=O)O[C@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,3.21,,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(N1CCCC1)CCC2,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C(O)N1CCc3cc4c(cc3C1=C2)OCO4,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CC(C)n1c-2cc(=Nc2c(C)cc(C)cc2C)n(C)c1=O,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,
COc1ccc2c(c1OC)CC1c3c(cc4c(c3-2)OCO4)CCN1C,4.15,,,,,,,0.579,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CCC(N(C)C)C2,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CCC(N)C2,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CCOC2CN1CCCCC1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CCOC2CN1CCN(c2cccc(C)c2)CC1,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CCOC2CN1CCN(c2ccccc2)CC1,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CCOC2CN1CCN(c2ccccc2C)CC1,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CCOC2CN1CCOCC1,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CC[NH+](C)C2CCc1ccc(Cl)cc1,,,,,,4.15,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CN(C)CCc1cc3c(cc1C(=O)C2)OCO3,3.4,,,,,4.08,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1=C2)OCO4,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,,,,,,3.63,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2O)OCO4,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,,,,,,3.53,,2.56,,,,,2.63,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)C[C@@H](C)n1c-2cc(=Nc2c(C)cc(C)cc2C)n(C)c1=O,,,,,,,,,,,,,,,,,,,,,,,2.26,,,,,,
COc1ccc2c(c1OC)C[C@H](C)n1c-2cc(=Nc2c(C)cc(C)cc2C)n(C)c1=O,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,
COc1ccc2c(c1OC)OCC(C(C)=O)=C2,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@@H]1CCC(=O)C3,,,,,,4.05,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CCC(=O)C3,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@@H](O)C3,,,,,,3.58,,2.68,,,,3.44,2.46,,,,2.99,,,,,3.44,,,,,,,
COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@H](O)C3,,,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1Oc1ccccc1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(C)CC3,,,,,,3.78,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1Oc1ccccc1)[C@]13CCN(C)[C@H](C2)[C@]1(O)CCC(=O)C3,,,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,,,,,5.58,4.32,,,,,,,3.61,,,,,,,,,,,,,,,,
COc1ccc2c(n1)SCC(N)=N2,,,,,,4.11,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(n1)Sc1c(N)nc(N)nc1N2,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(oc3ccccc32)c1CN(C)C,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(oc3ccccc32)c1CN1CCCC1,3.5,,,,,,,2.53,,,,,,,,,,,,,,,,,,7.45,,,
COc1ccc2c(oc3ccccc32)c1CN1CCCCC1,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(oc3ccccc32)c1CN1CCOCC1,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c([nH]c2c1)C(C)NCC3,,,3.02,,,,,,,,2.67,,,,,,,,,,,,,,,,,,
COc1ccc2c3c([nH]c2c1)CCN(CCCC(=O)c1ccc(F)cc1)CC3,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c(c(-c4cccs4)nc2c1)C(=O)c1ccccc1-3,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,
COc1ccc2c3c(c(-c4cccs4)nc2c1)Cc1ccccc1-3,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,
COc1ccc2c3c(ccc2c1)CN1CCCC1C3,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,1.5,,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,2.34,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c(n(CC=C(C)C)c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@]1(O)[C@H]3O,,,,,,4.95,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c(n(CCN(C)C)c2c1)C(=O)NCC3,,,,,,,,,,,,,3.06,,,,,,,,,,,,,,,,
COc1ccc2c3c1OC1C(=O)CC4C(C)=C(C)CCC45C(C2)N(C)CCC315,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,,,
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(CC#CCN2CCC56c7c8ccc(OC)c7OC5C(=O)CCC6(O)C2C8)CCC314,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)(CC#CC[N+]2(C)CCC56c7c8ccc(OC)c7OC5C(O)C=CC6C2C8)CCC341,,,,,,4.34,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@@H]1[C@]34CNC(C)[C@H](C2)[C@]42C=C[C@@]1(OC)[C@@H]([C@](C)(O)CCc1ccccc1)C2,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@@]1(C)C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,,,,,,,,,,,,,3.76,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,,,,,,4.42,,,,,,,4.13,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(OC(=O)/C=C/c5ccccc5)[C@@H](C2)N(C)CC[C@]314,,,,,,4.16,,2.61,,,,,2.92,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(OC(=O)Cc5ccccc5)[C@@H](C2)N(C)CC[C@]314,,,,,,3.78,,,,,,,3.16,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(OC(=O)c5cccnc5)[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,3.62,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(OC(C)=O)[C@@H](C2)N(C)CC[C@]314,,,,,,3.53,,,,,,,3.45,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C(=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,4.77,,,,,,,4.43,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,2.99,4.72,,,5.02,,,,,,,,2.87,,,,,,,,,,,,,,6.54,6.69,5.14
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CCc2ccccc2)CC[C@]314,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)NCC[C@]314,,,,,4.76,,,,,,5.98,,,,,,,,,,,,,,,,6.05,6.2,5.19
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,5.06,,,,,,3.57,3.3,3.54,,,,3.08,,3.56,,,,,,,,,,5.16
COc1ccc2c3c1O[C@H]1C(OC(C)=O)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,3.62,,,,,,,,,,,,,,,2.39,
COc1ccc2c3c1O[C@H]1C(OC)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,3.43,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C=CC(N4CCCCC4)[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,2.82,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C=C[C@@H](O)[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,3.05,,,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C=C[C@@H](OC(C)=O)[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C=C[C@H](Cl)[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,2.97,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C=C[C@H](O)[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C=C[C@H](OC(C)=O)[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,2.66,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C=C[C@H](OC)[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,2.83,,,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1C=C[C@H](Oc4ccccc4)[C@H]4[C@@H](C2)NCC[C@]314,,,,,,,,,,,,,2.71,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1CC=C[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,,,3.67,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1CCC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c3c1O[C@H]1CCC[C@H]4[C@@H](C2)N(C)CC[C@]314,,,,,,,,,,,3.34,,,,,,,,,,,,,,,,,,
