SMILES,o_mus_ipr_LD,o_rat_orl_TDLo,o_mus_ipr_LDLo,o_mus_orl_TDLo,o_rat_ipr_TDLo,o_mus_ivn_LD,o_rat_ipr_LD,o_mus_orl_LD,o_mus_unr_LD,o_rat_unr_LD,o_mus_scu_LDLo,o_rat_scu_LD,o_mus_scu_LD,o_rat_ipr_LDLo,o_mus_ipr_TDLo,o_rbt_skn_LD,o_rat_orl_LD,o_rat_ivn_TDLo,o_rat_orl_LDLo,o_rbt_orl_LD,o_rbt_ivn_LD,o_rat_ivn_LD,o_mus_orl_LDLo,o_rat_skn_LD,o_mam_unr_LD,o_gpg_orl_LD,o_wmn_orl_TDLo,o_man_orl_TDLo,o_rat_scu_TDLo
CCCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](OC(C)=O)C[C@@]21C,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,
CCCCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,,,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)Oc1ccc2[nH]cc(CCN)c2c1,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)Oc1ccccc1C(=O)O,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)P(=O)(SC)N(C)C,,,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)P(N)(=O)SCC,,,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)c1cc(O)c(O)c([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,,
CCCCC(=O)c1ccc(N)cc1,3.17,,,,,,,3.28,,,,,,,,,3.32,,,,,,,,,,,,
CCCCC(=O)c1ccc(OC(C)(C)C(=O)O)cc1,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)c1ccc(OC(C)(C)C(=O)OC(C)C)cc1,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)c1ccc(OC)c2c1C(N1CCCC1)CCC2,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)c1ccc(OC)c2c1C([NH+](C)C)CCC2,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)c1ccc(OCCN(C(C)C)C(C)C)cc1,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,,,,,,,,,,,,,3.17,,,,,,,,,,,,,,,,
CCCCC(=O)c1ccccc1OCCN(C(C)C)C(C)C,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)c1ccccc1OCCN1CCCCC1,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)c1ccccc1OCCN1CCOCC1,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)c1ccncc1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C#N)(Cn1ccnc1)c1ccccc1,,,,,,,,,,,,,,,,1.7,2.2,,,,,,,,,,,,
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,1.59,2.26,,,,,,2.35,,,,,,
CCCCC(C(=O)Nc1c(C)cccc1C)[NH+](CC)CC,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C(=O)Nc1c(C)cccc1Cl)N1CCCC1,3.96,,,,,,3.91,,,,,,3.69,,,,,,,,,,,,,,,,
CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,3.08,,,,,,,2.38,,,,,,,,,,,,,,,,,,,,,
CCCCC(C(=O)O)c1cc(C(=O)c2cccs2)ccc1O,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
CCCCC(C(=O)O)c1ccccc1,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C(=O)OCCCN(CC)CC)c1ccccc1,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C(=O)OCCN(CC)CC)C1C=CCC1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C(=O)OCCN(CC)CC)C1CCCC1,2.9,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C(=O)OCCN(CC)CC)c1ccccc1,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C(C)=O)C(=O)N1CCN(c2ncccn2)CC1,2.71,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)C1[NH2+]C(C)Cc2cc3c(cc21)OCO3,3.25,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)C1c2cc3c(cc2CC(C)[NH+]1C)OCO3,2.98,,,,,3.78,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)CO,,,,,,,,,,,,,,,,,1.77,,,,,,,,1.83,,,,
CCCCC(C)(C)COC(N)=O,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)N,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)NC,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)NC(=O)CN1CCCCC1,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)NC(=O)CN1CCOCC1,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)O,,,,,2.96,2.87,,,,,,,,,,,2.15,,,,,,,,,,,,
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](C)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,3.79,,,,,,4.35,3.99,,,,4.13,3.77,,,,4.24,,,,,,,,,,,,
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,,7.58,,,5.88,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,,,,,,4.13,,3.83,,,,4.24,4.08,,,,3.84,,,,,4.14,,,,,,,
CCCCC(C)(C)c1[nH+]c(C)cc2cc3c(cc12)OCO3,3.06,,,,,3.67,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(C)c1[nH+]ccc2cc3c(cc12)OCO3,2.49,,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)N1CCOCC1,,,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)NC(N)=O,,,,,,,,2.19,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)OCCCN(CC)CC,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)OCCCN1CCCCC1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)OCCC[N+]1(C)CCCCC1,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)OCCC[N+]1(C)CC[N+](C)(C)CC1,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)OCCC[NH+]1CCN(C)CC1,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)OCC[N+]1(C)CCCCC1,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)OCC[NH+](CC)CC,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)OCC[NH+]1CCCCC1,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)C(=O)OCc1cccc[nH+]1,,,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)NC(=O)CN1CCCCC1,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)NC(=O)CN1CCOCC1,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CC)c1nn[nH]n1,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CCCCCCC(C)(CCCC)C(=O)O)C(=O)O,2.84,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CCCCCCC(C)(CCCC)COC(=O)c1cccnc1)COC(=O)c1cccnc1,3.02,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CCCCCCCCC(C)(CCCC)C(=O)O)C(=O)O,2.87,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CCCCCCCCC(C)(CCCC)COC(=O)c1cccnc1)COC(=O)c1cccnc1,3.04,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CO)CCCCCCC(C)(CO)CCCC,2.8,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CO)CCCCCCCCC(C)(CO)CCCC,2.84,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CO)COC(=O)NNC(C)C,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(CO)COC(N)=O,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(COC(N)=O)COC(=O)N(C)C,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(COC(N)=O)COC(=O)NC,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(COC(N)=O)COC(=O)NCC,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(COC(N)=O)COC(=O)NCCC,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(COC(N)=O)COC(=O)NNC(C)C,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(COC(N)=O)COC(=O)Nc1ccccc1,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(COC(N)=O)COC(N)=O,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(O)C#CCCO,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,3.74,,,,,,3.98,4.15,,,,,,,6.11,,3.67,,,,,,,,,,7.65,,6.11
CCCCC(C)(O)CC#C[NH+](CCCl)CCCl,,,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCC,,,,,,,,1.62,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)=O,,1.82,,,,,,1.62,,2.04,,,,2.04,,1.32,1.59,,,,,,,,,,,,
CCCCC(C)C(=O)Nc1cccc(O)c1,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)C(C)C(C)C(C)=O,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,
CCCCC(C)C1(C)C(=O)NC(=O)N(C)C1=O,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,
CCCCC(C)C1(C)C(=O)NC(=O)NC1=O,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,
CCCCC(C)C1(C)OCC(CO)O1,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)C1(CC)C(=O)NC(=S)NC1=O,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)OCC(O)CNC(C)(C)C,,,,,,4.13,,2.58,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)OP(=S)(OC)OC,,,,,,,,,,,,,,,,,2.48,,,,,,,,,,,,
CCCCC(C)OP(=S)(OCC)OCC,4.24,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,
CCCCC(C)OP(=S)(OCCOC)OCCOC,,,,,,,,,,,,,3.35,,,,,,,,,,,,,,,,
CCCCC(C)OP(=S)(OCCOCC)OCCOCC,,,,,,,,,,,,,3.28,,,,,,,,,,,,,,,,
CCCCC(C)Oc1ccc(C(=O)OCCCN2CCCCC2C)cc1,,,,,,4.11,,,,,,,2.99,,,,,,,,,,,,,,,,
CCCCC(C)Oc1ccc(C(=O)OCCC[NH+]2CCCCC2C)cc1,,,,,,4.17,,,,,,,3.03,,,,,,,,,,,,,,,,
CCCCC(C)c1cccc(C(C)C)c1O,,,,,,3.34,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)c1cccc(CCC)c1O,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=NCC(CCCC)(CCN(C)C)c1cccc2ccccc12)(CCN(C)C)c1cccc2ccccc12,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=NCC(CCCC)(CCN1CCCC1)c1cccc2ccccc12)(CCN1CCCC1)c1cccc2ccccc12,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=NCC(CCCC)(CCN1CCCCC1)c1cccc2ccccc12)(CCN1CCCCC1)c1cccc2ccccc12,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=NCC(CCCC)(CCN1CCOCC1)c1cccc2ccccc12)(CCN1CCOCC1)c1cccc2ccccc12,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=O)(CCN(C)C)c1cccc2ccccc12,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=O)(CCN1CCCC1)c1cccc2ccccc12,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=O)(CCN1CCCCC1)c1cccc2ccccc12,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=O)(CCN1CCOCC1)c1cccc2ccccc12,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(C=O)CC,1.9,,,,,,2.41,1.56,,,,,,,,1.49,1.69,,,,,,,,,,,,
CCCCC(CC)(C(=O)Nc1cc(C)cc(C)n1)C(=O)Nc1cc(C)cc(C)n1,,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(C(=O)Nc1cc(C)ccn1)C(=O)Nc1cc(C)ccn1,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(C(=O)Nc1cc(Cl)ccc1C)C(=O)Nc1cc(Cl)ccc1C,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(C(=O)Nc1ccc(C)cn1)C(=O)Nc1ccc(C)cn1,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(C(=O)Nc1ccc(Cl)cc1C)C(=O)Nc1ccc(Cl)cc1C,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(C(=O)Nc1ccc(OC)cc1)C(=O)Nc1ccc(OC)cc1,,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(C(=O)Nc1cccc(Cl)c1C)C(=O)Nc1cccc(Cl)c1C,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(C(=O)Nc1ccccc1OC)C(=O)Nc1ccccc1OC,,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(C(=O)OCC)C(=O)OCCN(CC)CC,3.09,,,,,,3.15,2.88,,,,,,,,,2.69,,,,,,,,,,,,
CCCCC(CC)(CO)CO,,,,,,,,,,,,,,,,1.62,1.5,,,,,,,,,,,,
CCCCC(CC)(CO)COC(=O)NCC,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(CO)COC(=O)NCCC,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(COC(N)=O)COC(=O)NC,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(COC(N)=O)COC(=O)NCC,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(COC(N)=O)COC(=O)Nc1ccccc1,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)(COC(N)=O)COC(N)=O,2.99,,,,,,,,,,,,,,,,2.57,,,,,,,,,,,,
CCCCC(CC)C(=O)N1CCOCC1,,,,,,3.33,,,,,,,,2.68,,,,,,,,,,,,,,,
CCCCC(CC)C(=O)NC,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,
CCCCC(CC)C(=O)O,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,
CCCCC(CC)C(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,,,,,,,,,,,,,,,,1.99,4.39,,,,,,,,,,,,
CCCCC(CC)C(=O)OCC(COC(=O)/C=C/c1ccc(OC)cc1)OC(=O)/C=C/c1ccc(OC)cc1,,,,,,,,2.15,,,,,,,,,2.15,,,,,,,2.98,,,,,
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,,,,,,,,2.1,,,,,,,,,1.11,,,,,,,,,1.28,,,
CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,
CCCCC(CC)C(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)C(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,,,,,,,,3.11,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)C(N)=O,,,,,,,,,,,,,,2.61,,,,,,,,,,,,,,,
CCCCC(CC)C(O)C(=O)O,,,,,,,,,,,,,,,,,1.71,,,,,,,,,,,,
CCCCC(CC)C(O)P(=O)(O)O,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,,,,,,,3.61,,,,,,,,,,2.47,,,,,,,,,,,,
CCCCC(CC)C1OCC(CO)O1,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CC1(C)C(=O)NC(=O)NC1=O,,,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,
CCCCC(CC)CCC(C)N,,,,,,,,,,,,,,,,,2.37,,,,,,,,,,,,
CCCCC(CC)CCC(C)O,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,
CCCCC(CC)CCOc1ccc([NH3+])cc1OC,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CCl,,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,,
CCCCC(CC)CN,,,,,,,,,,,,,,,,,2.46,,,,,,,,,,,,
CCCCC(CC)CN(CCO)CC(CC)CCCC,,,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,
CCCCC(CC)CN1C(=O)C2C(C1=O)C1(C(C)C)C=CC2(C)CC1,,,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CN1C(=O)[C@H]2[C@H]3C=C[C@H](C3)[C@H]2C1=O,,,,,,,,2.44,,,,,,,,2.77,1.99,,,,,,,2.77,,,,,
CCCCC(CC)CN=C(NC#N)Nc1cccnc1,,,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,2.82,,,,,,2.7,1.75,,,,2.1,2.0,,,,1.42,,,,,,,,,,,,
CCCCC(CC)CNC1CCCCC1,,,,,,,,,,,,,,,,,2.47,,,,,,,,,,,,
CCCCC(CC)CNCC(C)(C)[N+](=O)[O-],2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC,,,,,,,3.47,,,,,,,,,,2.53,,,,,,,,,,,,
CCCCC(CC)CNCC(C)(N)CNCC(CC)CCCC,,,,,,,3.52,,,,,,,,,,2.61,,,,,,,,,,,,
CCCCC(CC)CNCC(CC)CCCC,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,
CCCCC(CC)CNCCSS(=O)(=O)O,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CNc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,,,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CNc1cc[n+](CCCCCCCCCCCC[n+]2ccc(NCC(CC)CCCC)cc2)cc1,,,,,,,,2.87,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CNc1cc[n+](CCCCCCCCCC[n+]2ccc(NCC(CC)CCCC)cc2)cc1,,,,,,,,2.885,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CNc1cc[n+](CCCCCCCC[n+]2ccc(NCC(CC)CCCC)cc2)cc1,,,,,,,,2.84,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CNc1ccccc1,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,,,
CCCCC(CC)CO,2.25,,,,,,2.36,1.72,,,,2.3,,,,1.82,1.54,,1.93,2.04,,,,1.64,,2.02,,,
CCCCC(CC)COC(=O)/C=C/C(=O)OCC(CC)CCCC,3.13,,,,,,,,,,,,,,,,1.07,,,,,,,,,,,,
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,2.53,,,,,,1.83,,,,,,,,,,1.39,,,,,,,,,,,,
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,
CCCCC(CC)COC(=O)C(CC)CCCC,,,,,,,,,,,,,,,,,0.978,,,,,,,,,,,,
CCCCC(CC)COC(=O)C1=C(C(=O)OCC(CC)CCCC)CCCC1,,,,,,,,,,,,,,,,,0.539,,,,,,,,,,,,
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,1.87,,,,,,0.9059999999999999,1.39,,,,,,,,1.64,1.7,,,,2.84,2.61,,,,1.46,,,
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,,,,,,,,,,,,,,,,,,,,,2.81,2.59,,,,,,,
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,3.33,,,,,,,1.65,,,,,,,,,,,,,2.9,2.68,,,,,,,
CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC,,,,,,,,,,,,,,,,,1.33,,,,,,,,,,,,
CCCCC(CC)COC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,,,,,,,,,,,,,,,,,2.87,,,,,,,,,,,,
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,,,,,,,,,,,,,,,,,3.05,,,,,,,,,,,,
CCCCC(CC)COC(=O)CS,2.37,,,,,,2.89,2.15,,,,,,,,,2.83,,,2.58,,,,,,2.33,,,
CCCCC(CC)COC(=O)Cl,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,
CCCCC(CC)COC(=O)N/C=C/NC(=O)OCC(CC)CCCC,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,,,,,,,,,,,,,,,,,2.53,,,,,,,,,,,,
CCCCC(CC)COC(=O)[C@H](C)O,,4.31,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,,,,,,,,0.96,,,,,,,,,2.44,,,,,,,,,,,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,,,
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,3.06,2.37,,2.44,,3.13,2.83,,,,,,,,,,2.32,,,,,3.27,,,,,,,
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,1.45,2.29,1.45,2.6,,2.57,1.1,1.4,1.75,0.92,,,,,3.59,1.19,1.11,,,1.06,,3.19,,,,1.18,,3.44,
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,,,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCc1ccccc1,,,,,,,,,,,,,,,,,0.7879999999999999,,,,,,,,,,,,
CCCCC(CC)COC(=O)c1ccccc1O,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)COC(C)=O,,,,,,,,1.73,,,,,,,,,1.76,,,,,,,,,,,,
CCCCC(CC)COC(CBr)c1ccc(C2CCCC2)cc1,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,
CCCCC(CC)COC(CBr)c1ccc(C2CCCCC2)cc1,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,
CCCCC(CC)COC(CBr)c1ccc(Cl)c(Cl)c1,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,
CCCCC(CC)COC(CBr)c1cccc(C2CCCCC2)c1,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,
CCCCC(CC)COC(CBr)c1cccc(Cl)c1,,,,,,,,,,,,,,,,,3.14,,,,,,,,,,,,
CCCCC(CC)COC(CBr)c1ccccc1,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,
CCCCC(CC)COC(C[n+]1ccccc1)c1ccc(C2CCCC2)cc1,,,,,,,,,,,,,,,,,3.27,,,,,,,,,,,,
CCCCC(CC)COC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1,,,,,,,,,,,,,,,,,3.28,,,,,,,,,,,,
CCCCC(CC)COC(C[n+]1ccccc1)c1ccc(Cl)c(Cl)c1,,,,,,,,,,,,,,,,,3.27,,,,,,,,,,,,
CCCCC(CC)COC(C[n+]1ccccc1)c1cccc(C2CCCCC2)c1,,,,,,,,,,,,,,,,,3.28,,,,,,,,,,,,
CCCCC(CC)COC(C[n+]1ccccc1)c1cccc(Cl)c1,,,,,,,,,,,,,,,,,3.23,,,,,,,,,,,,
CCCCC(CC)COC(C[n+]1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,
CCCCC(CC)COC(N)=O,,,,,,,,,,,,,,,,,1.74,,,,,,,,,,,,
CCCCC(CC)COC1=CC(=O)/C(=C2\NC(c3ccc(OC)cc3)=N/C(=C3\C=CC(OCC(CC)CCCC)=CC3=O)N2)C=C1,,,,,,,,,,,,,,,,,2.5,,,,,,,2.5,,,,,
CCCCC(CC)COCC(CC)CCCC,,,,,,,,,,,,,,,,,0.853,,,,,,,,0.8540000000000001,,,,
CCCCC(CC)COCC(O)CN1CCc2cc(OC)c(OC)cc2[C@H]1C[C@H]1C[C@H]2c3cc(OC)c(OC)cc3CCN2C[C@@H]1CC,,,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)COCC1CO1,,,,,,,,,,,,,,,,,1.38,,,,,,,,,,,,
